timestamp_unix;timestamp_esp;device_id;suhu;kelembaban;interval_ms;latency_ms;jitter_ms;packet_rate;label
1.779.159.510.723;320912;ESP32-IDS-01;30.6;61.0;991;364;516;1.41;dos
1.779.151.817.206;1619225;ESP32-IDS-01;29.8;64.4;305;40;24;3.2;dos
1.779.156.173.484;30448;ESP32-IDS-01;30.0;61.9;2322;17;1;3.73;dos
1.779.155.757.743;18980;ESP32-IDS-01;30.0;62.2;9237;3749;984;3.51;dos
1.779.149.553.491;1358001;ESP32-IDS-01;29.0;67.9;914;20;0;2.6;normal
1.779.148.267.793;72283;ESP32-IDS-01;28.1;70.2;518;21;1;3.2;normal
1.779.148.818.014;622496;ESP32-IDS-01;28.9;68.5;382;30;7;2.9;normal
1.779.156.123.501;124602;ESP32-IDS-01;30.0;62.0;2074;395;534;2.68;dos
1.779.146.006.456;188720;ESP32-IDS-01;28.6;64.8;775;20;1;3.4;normal
1.779.150.087.093;1891645;ESP32-IDS-01;28.9;67.8;749;20;0;1.9;dos
1.779.152.035.434;1837485;ESP32-IDS-01;29.8;64.5;563;26;1;3.58;dos
1.779.148.653.742;458250;ESP32-IDS-01;28.9;69.0;667;19;3;1.2;normal
1779145808.26;24210;ESP32-IDS-01;28.5;65.0;563;20;1;1.3;normal
1.779.166.244.056;100360;ESP32-IDS-01;30.8;54.6;780;45;8;4.08;dos
1.779.148.798.103;602577;ESP32-IDS-01;28.9;68.5;546;19;1;2.3;normal
1.779.159.149.046;91367;ESP32-IDS-01;30.5;60.9;571;382;1090;2.25;dos
1.779.149.764.075;1568618;ESP32-IDS-01;29.0;67.8;510;20;3;1.2;normal
1.779.166.647.336;192544;ESP32-IDS-01;29.3;54.7;1214;40;8;1.82;dos
1.779.151.571.466;1373349;ESP32-IDS-01;29.9;64.1;923;83;95;1.9;dos
1.779.145.378.049;644970;ESP32-IDS-01;28.3;68.5;876;20;0;3.2;normal
1.779.146.380.298;8068;ESP32-IDS-01;28.7;65.6;777;19;2;1.6;normal
1.779.145.734.768;22246;ESP32-IDS-01;28.5;64.7;602;20;2;0.2;normal
1.779.149.781.287;1585837;ESP32-IDS-01;29.0;67.8;778;18;2;0.2;normal
1779155055.01;323132;ESP32-IDS-01;30.0;62.4;906;20;5;2.6;dos
1.779.157.615.848;88899;ESP32-IDS-01;30.3;61.3;728;22;9;2.67;dos
1779149497.11;1301642;ESP32-IDS-01;28.9;68.2;760;20;1;2.6;normal
1.779.155.054.145;322226;ESP32-IDS-01;30.0;62.4;631;37;25;3.88;dos
1.779.149.264.319;1068846;ESP32-IDS-01;28.9;68.5;661;19;1;0.1;normal
1.779.146.151.764;94579;ESP32-IDS-01;28.6;65.5;457;20;2;3.5;normal
1.779.156.087.927;90194;ESP32-IDS-01;30.0;62.0;958;17;1;1.24;dos
1.779.149.710.461;1515002;ESP32-IDS-01;29.0;67.9;354;20;0;3.4;normal
1.779.153.254.732;229511;ESP32-IDS-01;30.0;62.8;2325;27;13;1.73;dos
1.779.165.071.678;743473;ESP32-IDS-01;30.8;60.1;1165;22;8;3.86;dos
1779155903.1;35672;ESP32-IDS-01;30.0;60.8;4828;23;9;1.81;dos
1.779.151.260.409;1062467;ESP32-IDS-01;29.9;64.8;345;20;1;1.0;dos
1.779.145.162.349;429266;ESP32-IDS-01;28.3;71.8;316;19;1;0.9;normal
1.779.149.201.865;1006381;ESP32-IDS-01;28.8;68.5;876;20;1;2.2;normal
1.779.151.279.377;1081414;ESP32-IDS-01;29.9;64.6;722;20;0;1.6;dos
1.779.153.789.641;130767;ESP32-IDS-01;30.0;62.5;326;27;27;1.3;dos
1.779.145.254.134;521046;ESP32-IDS-01;28.3;68.1;561;21;1;2.5;normal
1.779.148.964.363;768877;ESP32-IDS-01;28.9;68.5;783;20;0;2.4;normal
1.779.148.406.346;210838;ESP32-IDS-01;28.6;69.9;317;21;1;1.9;normal
1.779.151.902.886;1704909;ESP32-IDS-01;29.8;64.3;818;38;17;2.32;dos
1.779.149.587.029;1391566;ESP32-IDS-01;29.1;67.8;972;20;1;1.9;normal
1.779.166.105.721;211790;ESP32-IDS-01;31.6;57.7;1198;29;20;4.03;dos
1.779.155.051.379;319505;ESP32-IDS-01;30.0;62.4;598;22;12;3.97;dos
1.779.148.681.395;485898;ESP32-IDS-01;28.9;68.8;767;21;1;1.6;normal
1.779.148.807.953;612222;ESP32-IDS-01;28.9;68.5;670;100;115;0.5;normal
1779152698.38;165125;ESP32-IDS-01;29.9;63.4;10000;9999;0;0.36;dos
1.779.146.646.706;22126;ESP32-IDS-01;28.7;61.9;358;20;1;1.7;normal
1.779.157.799.961;7296;ESP32-IDS-01;30.3;59.6;626;30;13;3.3;dos
1.779.164.882.709;553300;ESP32-IDS-01;30.5;61.5;1554;394;518;0.2;dos
1.779.165.608.747;1280534;ESP32-IDS-01;31.3;58.5;567;27;6;8.25;dos
1.779.148.668.904;473414;ESP32-IDS-01;28.9;68.9;427;19;1;1.9;normal
1.779.145.428.582;695504;ESP32-IDS-01;28.3;70.4;886;20;1;2.1;normal
1.779.166.421.229;85929;ESP32-IDS-01;29.9;54.6;515;46;66;7.13;dos
1.779.149.662.069;1466607;ESP32-IDS-01;29.0;67.8;646;20;1;1.9;normal
1.779.156.976.396;111303;ESP32-IDS-01;29.9;62.5;10000;9999;0;0.26;dos
1.779.160.034.588;27106;ESP32-IDS-01;30.6;60.2;10000;45;41;0.15;dos
1.779.146.406.972;34735;ESP32-IDS-01;28.7;63.1;995;20;0;2.2;normal
1779164709.7;381462;ESP32-IDS-01;30.0;63.2;643;28;12;5.17;dos
1.779.149.680.252;1484792;ESP32-IDS-01;29.0;67.8;695;20;0;3.5;normal
1.779.149.729.826;1534370;ESP32-IDS-01;29.0;67.9;801;19;0;0.7;normal
1.779.149.270.389;1074912;ESP32-IDS-01;28.9;68.4;975;19;1;2.5;normal
1.779.158.745.312;7801;ESP32-IDS-01;30.2;60.2;626;27;7;3.3;dos
1.779.153.475.237;450072;ESP32-IDS-01;30.1;62.6;320;24;11;2.8;dos
1779146267.76;210609;ESP32-IDS-01;28.6;63.2;317;19;1;1.9;normal
1779150086.37;1890896;ESP32-IDS-01;28.9;67.8;722;20;3;2.5;dos
1.779.151.816.884;1618920;ESP32-IDS-01;29.8;64.4;392;26;9;3.35;dos
1779148302.8;107299;ESP32-IDS-01;28.3;70.3;848;18;0;2.3;normal
1779157293.76;117103;ESP32-IDS-01;30.1;62.1;780;1040;1463;2.8;dos
1.779.148.749.685;554192;ESP32-IDS-01;29.0;68.4;801;20;1;0.5;normal
1.779.148.916.163;720678;ESP32-IDS-01;28.9;68.5;803;18;2;1.1;normal
1.779.146.490.006;117750;ESP32-IDS-01;28.6;64.4;654;21;3;2.4;normal
1.779.145.538.324;805224;ESP32-IDS-01;28.4;68.0;892;21;6;3.1;normal
1.779.146.290.468;233316;ESP32-IDS-01;28.6;63.4;1000;19;2;2.6;normal
1.779.152.879.332;348303;ESP32-IDS-01;29.9;63.2;10000;9999;0;0.45;dos
1.779.166.634.582;177667;ESP32-IDS-01;29.3;54.7;8189;737;529;3.12;dos
1.779.150.911.623;713487;ESP32-IDS-01;29.4;66.2;8183;65;23;2.02;dos
1.779.151.538.995;1341065;ESP32-IDS-01;29.9;64.1;406;20;1;0.8;dos
1.779.159.691.558;86834;ESP32-IDS-01;30.7;61.1;602;27;16;0.2;dos
1.779.164.489.581;161359;ESP32-IDS-01;29.7;64.7;468;18;4;2.6;dos
1.779.167.121.027;159918;ESP32-IDS-01;28.8;53.4;848;20;0;0.7;dos
1.779.150.250.766;52792;ESP32-IDS-01;28.9;67.9;971;19;3;3.1;dos
1.779.148.416.849;221345;ESP32-IDS-01;28.6;69.8;945;20;0;2.5;normal
1.779.145.516.182;783080;ESP32-IDS-01;28.4;68.5;834;20;1;0.9;normal
1779157936.32;89534;ESP32-IDS-01;30.3;60.8;931;38;27;1.97;dos
1.779.149.734.923;1539467;ESP32-IDS-01;29.0;67.9;572;19;2;2.6;normal
1.779.151.106.846;908822;ESP32-IDS-01;29.8;65.2;970;41;29;3.1;dos
1.779.145.971.527;153779;ESP32-IDS-01;28.6;62.6;939;24;5;2.3;normal
1.779.166.367.512;34107;ESP32-IDS-01;30.0;53.3;1755;53;11;3.87;dos
1.779.149.511.233;1315759;ESP32-IDS-01;29.0;68.0;386;21;1;1.9;normal
1.779.154.909.521;165364;ESP32-IDS-01;30.0;62.4;10000;9999;0;3.18;dos
1.779.166.178.664;13749;ESP32-IDS-01;31.2;56.2;686;9999;0;4.72;dos
1.779.166.013.552;116183;ESP32-IDS-01;31.4;57.6;3188;483;540;2.91;dos
1.779.146.243.503;186347;ESP32-IDS-01;28.6;64.1;579;19;1;2.1;normal
1.779.152.979.354;456086;ESP32-IDS-01;29.9;61.5;580;28;17;0.6;dos
1.779.146.270.663;213512;ESP32-IDS-01;28.6;62.4;661;19;1;1.1;normal
1.779.149.666.779;1471290;ESP32-IDS-01;29.0;67.8;916;20;1;2.3;normal
1.779.148.856.656;661100;ESP32-IDS-01;28.9;68.6;405;18;2;3.1;normal
1779148313.33;117795;ESP32-IDS-01;28.3;70.3;654;19;3;2.4;normal
1.779.165.238.384;904582;ESP32-IDS-01;30.9;59.6;10000;1874;1443;2.45;dos
1.779.155.190.345;458440;ESP32-IDS-01;30.0;62.3;516;28;15;2.84;dos
1779166952.93;495139;ESP32-IDS-01;29.1;53.7;10000;291;212;0.84;dos
1.779.156.528.768;218645;ESP32-IDS-01;30.0;61.8;10000;896;951;3.57;dos
1.779.145.830.535;12798;ESP32-IDS-01;28.5;65.3;474;19;3;1.6;normal
1.779.152.700.407;177003;ESP32-IDS-01;29.9;63.4;10000;62;19;2.18;dos
1.779.164.469.012;140771;ESP32-IDS-01;29.6;64.7;752;17;2;3.2;dos
1.779.158.604.839;86258;ESP32-IDS-01;30.1;61.6;1209;50;40;2.33;dos
1.779.148.879.716;684000;ESP32-IDS-01;28.9;68.5;507;96;115;0.7;normal
1.779.146.220.031;162880;ESP32-IDS-01;28.6;64.0;620;18;2;1.5;normal
1.779.145.216.525;483146;ESP32-IDS-01;28.3;68.7;752;117;289;2.1;normal
1.779.149.248.664;1053183;ESP32-IDS-01;28.9;68.5;549;20;0;0.3;normal
1.779.152.757.787;233503;ESP32-IDS-01;30.0;63.3;903;378;540;3.5;dos
1.779.149.567.294;1371801;ESP32-IDS-01;29.1;67.8;615;20;3;1.1;normal
1.779.148.265.815;70307;ESP32-IDS-01;28.1;70.1;993;20;0;2.5;normal
1.779.145.658.933;925865;ESP32-IDS-01;28.4;64.7;413;20;1;1.6;normal
1779151811.17;1613226;ESP32-IDS-01;29.8;64.5;373;28;17;1.9;dos
1.779.159.240.236;51276;ESP32-IDS-01;30.5;60.8;655;54;23;2.5;dos
1.779.148.570.787;375291;ESP32-IDS-01;28.7;69.4;583;19;4;0.9;normal
1.779.148.441.752;246250;ESP32-IDS-01;28.7;69.6;716;19;2;3.1;normal
1.779.158.425.935;46979;ESP32-IDS-01;30.3;61.1;479;55;58;3.59;dos
1.779.148.650.016;454517;ESP32-IDS-01;28.8;69.0;422;20;0;1.8;normal
1.779.146.749.681;125052;ESP32-IDS-01;28.6;63.5;345;36;24;2.1;normal
1.779.153.142.274;98062;ESP32-IDS-01;29.9;63.2;823;9999;0;2.9;dos
1.779.159.909.883;42850;ESP32-IDS-01;30.6;61.3;686;31;5;6.17;dos
1.779.149.252.371;1056892;ESP32-IDS-01;28.9;68.5;531;21;4;2.7;normal
1.779.151.587.021;1389092;ESP32-IDS-01;29.9;64.2;592;21;1;0.8;dos
1.779.145.981.824;163915;ESP32-IDS-01;28.6;65.4;688;77;88;1.8;normal
1.779.152.084.897;1886955;ESP32-IDS-01;29.8;64.4;780;29;17;2.48;dos
1.779.151.012.358;813357;ESP32-IDS-01;29.7;65.7;1448;362;518;0.5;dos
1.779.150.056.097;1860641;ESP32-IDS-01;29.0;67.7;444;21;1;1.6;dos
1.779.150.069.283;1873833;ESP32-IDS-01;29.0;67.7;845;21;1;1.8;dos
1779151543.96;1346029;ESP32-IDS-01;29.9;64.1;629;20;1;0.4;dos
1.779.146.034.952;217215;ESP32-IDS-01;28.6;65.1;949;21;1;2.0;normal
1779151520.25;1322069;ESP32-IDS-01;30.0;64.0;423;33;19;0.1;dos
1.779.166.692.142;237367;ESP32-IDS-01;29.2;50.7;842;33;12;2.09;dos
1.779.149.356.313;1160821;ESP32-IDS-01;29.0;68.2;994;18;1;0.7;normal
1.779.155.004.101;272124;ESP32-IDS-01;30.0;62.5;1188;49;37;4.34;dos
1.779.149.084.145;888663;ESP32-IDS-01;28.9;68.3;903;20;0;1.6;normal
1779149593.48;1397993;ESP32-IDS-01;29.1;67.7;302;20;1;0.1;normal
1.779.158.969.365;51816;ESP32-IDS-01;30.5;60.5;593;22;4;0.7;dos
1.779.149.301.758;1106119;ESP32-IDS-01;28.9;68.3;703;74;86;2.6;normal
1.779.158.736.311;215253;ESP32-IDS-01;30.1;61.7;1263;159;330;1.7;dos
1.779.146.807.362;22787;ESP32-IDS-01;28.6;63.6;463;42;69;0.4;normal
1.779.148.624.247;428748;ESP32-IDS-01;28.8;69.1;754;21;2;2.3;normal
1.779.150.517.661;319687;ESP32-IDS-01;29.1;67.5;315;19;3;3.37;dos
1779167333.04;371733;ESP32-IDS-01;28.7;52.7;10000;60;13;0.2;dos
1.779.157.603.934;76820;ESP32-IDS-01;30.2;61.4;10000;59;17;2.56;dos
1.779.153.698.821;39759;ESP32-IDS-01;30.0;62.6;474;78;44;3.71;dos
1.779.155.414.417;105179;ESP32-IDS-01;30.0;62.3;934;35;24;2.5;dos
1.779.166.599.191;144396;ESP32-IDS-01;29.4;54.9;385;34;12;1.5;dos
1.779.150.274.745;55347;ESP32-IDS-01;28.9;67.9;989;9999;0;2.8;dos
1.779.148.500.667;305170;ESP32-IDS-01;28.7;69.5;465;19;1;2.1;normal
1.779.146.398.448;26214;ESP32-IDS-01;28.7;63.6;931;20;1;0.9;normal
1.779.151.053.638;853458;ESP32-IDS-01;29.7;65.6;811;53;13;2.63;dos
1.779.149.016.649;820995;ESP32-IDS-01;29.0;68.2;305;77;87;0.3;normal
1.779.154.678.684;347810;ESP32-IDS-01;30.0;62.3;10000;1152;160;0.58;dos
1.779.146.584.599;81148;ESP32-IDS-01;28.6;63.9;436;23;13;0.1;normal
1.779.156.444.516;136750;ESP32-IDS-01;30.1;61.7;549;136;256;3.4;dos
1.779.157.029.457;175605;ESP32-IDS-01;30.0;62.4;549;25;26;3.4;dos
1.779.151.488.894;1290962;ESP32-IDS-01;30.0;64.0;882;19;1;2.4;dos
1.779.165.780.669;34387;ESP32-IDS-01;31.5;57.0;7828;245;294;1.73;dos
1.779.165.200.096;869653;ESP32-IDS-01;30.9;59.6;3537;87;62;3.08;dos
1.779.151.290.098;1092159;ESP32-IDS-01;29.9;64.5;407;20;0;1.1;dos
1.779.148.684.683;489192;ESP32-IDS-01;28.9;68.8;491;19;1;1.7;normal
1.779.148.968.882;773376;ESP32-IDS-01;28.9;68.4;726;19;2;0.9;normal
1.779.164.758.018;429790;ESP32-IDS-01;30.2;62.5;2329;25;2;1.13;dos
1.779.152.053.393;1845018;ESP32-IDS-01;29.8;64.3;918;3626;2531;1.8;dos
1.779.151.483.846;1285890;ESP32-IDS-01;30.0;64.0;813;20;2;0.6;dos
1.779.146.200.298;143121;ESP32-IDS-01;28.6;64.6;546;22;8;3.0;normal
1.779.151.771.324;1573350;ESP32-IDS-01;29.8;64.5;450;28;13;7.34;dos
1.779.149.155.258;959780;ESP32-IDS-01;28.8;68.5;820;20;0;0.2;normal
1.779.146.757.469;132890;ESP32-IDS-01;28.6;63.2;711;21;2;1.4;normal
1.779.150.560.611;362633;ESP32-IDS-01;29.2;67.4;965;24;7;3.31;dos
1.779.154.783.956;52045;ESP32-IDS-01;30.0;62.3;515;25;9;3.24;dos
1.779.145.169.272;436185;ESP32-IDS-01;28.3;69.4;552;20;0;2.8;normal
1.779.166.589.652;121316;ESP32-IDS-01;29.4;55.0;10000;9999;0;0.87;dos
1.779.149.453.919;1258426;ESP32-IDS-01;28.9;68.2;693;20;2;3.5;normal
1779145903.85;86110;ESP32-IDS-01;28.6;65.3;579;20;1;1.9;normal
1779167471.58;494162;ESP32-IDS-01;28.6;52.4;10000;9999;0;2.68;dos
1.779.154.066.709;202694;ESP32-IDS-01;30.0;62.5;553;379;1059;2.0;dos
1.779.153.751.136;91177;ESP32-IDS-01;30.0;62.5;752;31;3;4.13;dos
1.779.158.242.609;390455;ESP32-IDS-01;30.3;60.9;2832;850;358;1.7;dos
1.779.145.255.398;522289;ESP32-IDS-01;28.2;68.2;565;20;2;0.1;normal
1779145553.16;820086;ESP32-IDS-01;28.4;67.7;421;21;1;2.4;normal
1779151350.47;1152536;ESP32-IDS-01;29.9;64.4;707;20;3;1.3;dos
1.779.154.870.985;139069;ESP32-IDS-01;30.0;62.2;467;33;24;4.24;dos
1.779.150.971.629;773649;ESP32-IDS-01;29.6;65.9;437;21;8;3.3;dos
1.779.146.432.379;59742;ESP32-IDS-01;28.7;64.0;300;86;104;2.4;normal
1.779.153.928.502;64524;ESP32-IDS-01;30.0;62.5;376;366;520;5.16;dos
1.779.153.474.929;449752;ESP32-IDS-01;30.1;62.6;494;30;13;1.5;dos
1.779.148.243.813;48306;ESP32-IDS-01;28.0;69.6;385;19;4;1.5;normal
1779148833.5;637980;ESP32-IDS-01;28.9;68.6;954;22;1;0.9;normal
1.779.149.482.225;1286734;ESP32-IDS-01;28.9;68.2;454;20;1;2.5;normal
1.779.157.934.767;88032;ESP32-IDS-01;30.3;60.8;486;26;14;2.4;dos
1.779.156.667.613;356887;ESP32-IDS-01;30.1;61.7;1363;400;508;1.9;dos
1.779.149.023.708;828220;ESP32-IDS-01;29.0;68.2;954;21;4;1.0;normal
1779145504.74;771662;ESP32-IDS-01;28.3;70.9;428;21;1;0.4;normal
1.779.146.234.155;176993;ESP32-IDS-01;28.6;63.1;462;22;6;0.4;normal
1.779.146.238.568;181416;ESP32-IDS-01;28.6;64.4;701;19;1;0.1;normal
1779148554.03;358277;ESP32-IDS-01;28.7;69.5;789;105;261;1.4;normal
1.779.155.277.298;545341;ESP32-IDS-01;30.0;62.3;440;35;12;4.77;dos
1.779.159.688.924;86232;ESP32-IDS-01;30.7;61.0;358;27;12;4.49;dos
1.779.148.473.517;278006;ESP32-IDS-01;28.7;69.5;431;23;5;2.0;normal
1.779.165.375.096;1036696;ESP32-IDS-01;31.0;59.2;10000;1822;289;2.66;dos
1.779.165.794.624;48997;ESP32-IDS-01;31.4;58.0;820;40;34;2.92;dos
1.779.146.156.913;99756;ESP32-IDS-01;28.6;63.9;922;19;1;2.2;normal
1.779.158.835.847;7811;ESP32-IDS-01;30.4;59.8;626;23;9;3.3;dos
1.779.146.548.797;45378;ESP32-IDS-01;28.6;64.8;379;18;2;0.3;normal
1.779.153.158.555;129849;ESP32-IDS-01;29.9;63.1;1281;186;327;2.18;dos
1.779.154.195.006;27107;ESP32-IDS-01;29.9;62.7;3414;21;4;3.3;dos
1.779.148.458.875;263340;ESP32-IDS-01;28.7;69.5;956;22;3;3.5;normal
1.779.146.336.244;18263;ESP32-IDS-01;28.7;64.6;330;23;9;0.2;normal
1.779.149.649.001;1453539;ESP32-IDS-01;29.0;67.7;717;20;0;2.1;normal
1.779.149.297.159;1101605;ESP32-IDS-01;28.9;68.3;700;20;3;0.5;normal
1.779.151.525.788;1327858;ESP32-IDS-01;29.9;64.1;376;20;0;3.5;dos
1.779.146.066.394;9028;ESP32-IDS-01;28.5;63.7;924;79;95;3.3;normal
1.779.151.951.602;1753601;ESP32-IDS-01;29.8;64.2;1242;45;36;4.31;dos
1.779.146.618.144;114712;ESP32-IDS-01;28.7;64.7;634;19;2;2.5;normal
1.779.146.135.897;78731;ESP32-IDS-01;28.6;64.1;460;21;4;0.5;normal
1779156850.09;540594;ESP32-IDS-01;30.0;62.2;2073;32;18;2.88;dos
1779146111.88;54718;ESP32-IDS-01;28.5;64.6;351;19;2;0.8;normal
1.779.165.796.854;51260;ESP32-IDS-01;31.4;57.9;956;23;18;2.05;dos
1.779.167.250.962;285389;ESP32-IDS-01;28.7;53.0;6263;54;29;1.9;dos
1779149403.15;1207650;ESP32-IDS-01;29.0;68.1;747;22;4;1.2;normal
1.779.159.998.578;128829;ESP32-IDS-01;30.5;61.5;1410;947;1103;3.31;dos
1.779.145.999.491;181763;ESP32-IDS-01;28.6;63.9;701;18;1;0.1;normal
1.779.156.893.409;39497;ESP32-IDS-01;30.0;62.3;924;29;4;7.63;dos
1.779.165.023.124;694865;ESP32-IDS-01;30.7;60.5;512;28;15;0.1;dos
1.779.155.174.609;441593;ESP32-IDS-01;30.1;62.2;8607;389;525;0.22;dos
1.779.165.974.312;80378;ESP32-IDS-01;31.4;57.6;958;20;11;2.29;dos
1.779.150.128.139;1932667;ESP32-IDS-01;28.9;67.9;882;21;3;0.5;dos
1.779.146.154.565;97410;ESP32-IDS-01;28.6;65.5;919;19;1;0.5;normal
1.779.157.800.713;8073;ESP32-IDS-01;30.3;59.6;777;35;29;4.17;dos
1.779.153.070.086;44901;ESP32-IDS-01;29.9;63.1;965;27;18;2.3;dos
1779166004.89;110845;ESP32-IDS-01;31.4;57.7;10000;54;56;0.29;dos
1.779.159.363.729;164733;ESP32-IDS-01;30.5;61.1;10000;9999;0;0.35;dos
1.779.166.029.515;128181;ESP32-IDS-01;31.5;57.5;701;583;1101;0.8;dos
1.779.149.771.138;1575685;ESP32-IDS-01;29.0;67.8;761;19;1;1.4;normal
1.779.150.788.941;589930;ESP32-IDS-01;29.4;66.3;514;371;1008;0.3;dos
1.779.149.045.172;849693;ESP32-IDS-01;29.0;68.2;877;19;2;3.1;normal
1.779.148.992.556;797048;ESP32-IDS-01;29.0;68.3;349;19;3;2.5;normal
1.779.149.194.908;999433;ESP32-IDS-01;28.8;68.5;652;18;2;3.1;normal
1.779.148.938.595;742923;ESP32-IDS-01;28.9;68.5;500;81;97;1.0;normal
1.779.165.841.943;96270;ESP32-IDS-01;31.4;57.8;998;58;109;2.2;dos
1.779.148.804.605;609121;ESP32-IDS-01;28.9;68.5;554;17;0;1.9;normal
1.779.146.689.083;64504;ESP32-IDS-01;28.6;64.6;796;20;2;0.5;normal
1779151889.4;1691409;ESP32-IDS-01;29.8;64.3;5277;40;14;0.2;dos
1.779.149.798.889;1603432;ESP32-IDS-01;29.0;67.8;594;20;0;0.5;normal
1.779.150.073.859;1878417;ESP32-IDS-01;28.9;67.8;715;18;0;2.5;dos
1779148275.39;79738;ESP32-IDS-01;28.2;70.3;762;68;77;2.2;normal
1.779.145.095.137;362050;ESP32-IDS-01;28.2;69.8;691;20;0;1.9;normal
1.779.148.918.334;722840;ESP32-IDS-01;28.9;68.5;442;21;2;0.3;normal
1.779.149.604.885;1409427;ESP32-IDS-01;29.1;67.7;797;19;1;0.6;normal
1.779.148.203.249;6648;ESP32-IDS-01;27.7;63.5;466;384;546;0.1;normal
1.779.148.587.681;392134;ESP32-IDS-01;28.8;69.2;954;28;17;0.6;normal
1.779.151.508.465;1310531;ESP32-IDS-01;30.0;64.0;936;20;0;2.7;dos
1.779.151.138.496;937887;ESP32-IDS-01;29.8;65.1;1335;559;1044;2.5;dos
1.779.158.295.251;448466;ESP32-IDS-01;30.4;60.9;449;46;35;3.3;dos
1.779.157.802.378;9729;ESP32-IDS-01;30.3;60.9;732;36;13;2.27;dos
1.779.150.657.521;459404;ESP32-IDS-01;29.3;66.9;480;69;92;4.58;dos
1.779.151.945.994;1747859;ESP32-IDS-01;29.8;64.2;728;76;85;3.15;dos
1.779.151.276.398;1078440;ESP32-IDS-01;29.9;64.6;661;18;1;0.8;dos
1.779.154.328.339;7449;ESP32-IDS-01;30.0;61.0;1230;20;11;0.91;dos
1.779.167.112.385;151251;ESP32-IDS-01;28.8;53.5;768;19;1;2.0;dos
1.779.151.517.959;1320029;ESP32-IDS-01;30.0;64.0;387;20;1;1.0;dos
1.779.146.743.159;118581;ESP32-IDS-01;28.6;62.8;315;20;5;0.2;normal
1.779.152.258.723;2060778;ESP32-IDS-01;29.9;64.3;876;31;27;6.91;dos
1.779.145.815.951;31893;ESP32-IDS-01;28.5;66.1;998;23;8;0.2;normal
1.779.154.890.964;152343;ESP32-IDS-01;30.0;62.4;7410;1355;6;3.23;dos
1.779.154.053.184;187081;ESP32-IDS-01;30.0;62.5;10000;385;490;3.17;dos
1.779.146.490.298;118065;ESP32-IDS-01;28.6;64.4;315;21;1;0.2;normal
1.779.159.508.087;319288;ESP32-IDS-01;30.6;61.1;587;27;15;2.7;dos
1.779.145.846.929;29141;ESP32-IDS-01;28.5;65.3;752;27;15;2.8;normal
1.779.149.812.565;1617071;ESP32-IDS-01;29.0;67.8;937;32;23;2.1;normal
1.779.150.786.209;588168;ESP32-IDS-01;29.5;66.3;897;41;31;5.03;dos
1779166375.44;42235;ESP32-IDS-01;30.0;55.6;965;19;1;2.3;dos
1.779.151.056.801;858755;ESP32-IDS-01;29.7;65.4;696;45;25;1.4;dos
1.779.148.644.499;448981;ESP32-IDS-01;28.8;69.0;370;19;4;1.6;normal
1.779.149.533.643;1338175;ESP32-IDS-01;29.0;68.0;930;19;1;2.7;normal
1.779.155.321.371;12144;ESP32-IDS-01;30.0;62.3;732;30;20;0.9;dos
1.779.146.497.213;124984;ESP32-IDS-01;28.6;63.2;449;20;1;3.3;normal
1.779.154.834.268;100733;ESP32-IDS-01;30.1;62.3;560;154;206;3.19;dos
1.779.166.690.386;235581;ESP32-IDS-01;29.2;50.7;570;31;26;5.05;dos
1779151438.46;1240503;ESP32-IDS-01;30.0;64.1;421;20;0;2.3;dos
1.779.148.850.953;655461;ESP32-IDS-01;28.9;68.6;810;21;2;2.7;normal
1.779.155.683.621;10298;ESP32-IDS-01;30.0;62.1;732;28;15;2.27;dos
1.779.154.915.265;183324;ESP32-IDS-01;30.0;62.4;933;39;33;4.59;dos
1.779.153.918.354;52152;ESP32-IDS-01;30.0;62.5;2122;434;546;2.17;dos
1.779.145.659.686;926592;ESP32-IDS-01;28.4;65.2;727;20;1;1.6;normal
1.779.148.379.287;183790;ESP32-IDS-01;28.5;70.0;339;17;1;0.7;normal
1.779.165.436.511;1108287;ESP32-IDS-01;31.1;59.1;2311;31;15;2.23;dos
1.779.164.753.037;424785;ESP32-IDS-01;30.2;62.8;897;28;15;7.26;dos
1.779.166.015.502;121565;ESP32-IDS-01;31.5;57.5;326;29;6;1.3;dos
1.779.151.855.203;1657276;ESP32-IDS-01;29.8;64.4;723;19;9;1.9;dos
1.779.153.115.039;87784;ESP32-IDS-01;29.9;63.1;3446;31;11;0.4;dos
1.779.156.627.416;319911;ESP32-IDS-01;30.1;61.7;836;20;5;0.9;dos
1.779.151.545.055;1347101;ESP32-IDS-01;29.9;64.1;574;20;0;1.5;dos
1.779.145.322.213;589128;ESP32-IDS-01;28.3;66.7;696;22;3;0.7;normal
1.779.151.512.678;1314519;ESP32-IDS-01;30.0;64.0;481;96;114;3.0;dos
1.779.157.213.716;40058;ESP32-IDS-01;30.1;62.3;686;42;58;3.26;dos
1.779.150.550.462;343191;ESP32-IDS-01;29.1;67.4;10000;9999;0;2.1;dos
1.779.154.787.436;55544;ESP32-IDS-01;30.0;62.3;728;25;11;1.3;dos
1.779.152.215.601;2017686;ESP32-IDS-01;29.8;64.3;386;22;6;2.8;dos
1.779.166.006.744;111625;ESP32-IDS-01;31.4;57.6;780;406;523;6.65;dos
1779159688.41;84641;ESP32-IDS-01;30.7;61.0;515;386;538;9.07;dos
1.779.166.151.932;8293;ESP32-IDS-01;31.3;55.7;626;38;32;3.3;dos
